,movieId,tmdbId,rating,Awards,Plot,Rated,Year,imdbVotes,Rating_RT,Movie_Name,Movie_Revenue,Movie_Date,Movie_Length,Movie_Budget,Movie_imdb_id,Movie_Genres,Movie_Companies,Movie_Actors,Movie_Keywords,Movie_Collection,Movie_Overview,Movie_Tagline,Movie_Director,Movie_Writer,Movie_Producer,Movie_VoteAvg,Movie_Rating_IMDB,Movie_Rating_Metacritic,TMDB_popularity,Delete
82,,,,1 win.,"On the eve of retirement a middle class, judgmental snob discovers her husband has been having an affair with her best friend and is forced into exile with her bohemian sister who lives on an impoverished inner-city council estate.",PG-13,2018,"1,769",70%,finding your feet,15569367,3/30/2018,111,7700000,4538916,"['Romance', 'Comedy', 'Drama']","['Eclipse Films', 'Catalyst Global Media']","['Joanna Lumley', 'Imelda Staunton', 'Timothy Spall', 'Celia Imrie']","['singing in a car', 'sister sister relationship', 'rome italy']",[],"On the eve of retirement a middle class, judgmental snob discovers her husband has been having an affair with her best friend and is forced into exile with her bohemian sister who lives on an impoverished inner-city council estate.",Everyone Deserves a Second Dance,['Richard Loncraine'],"['Meg Leonard', 'Nick Moorcroft']","['Graham Begg', 'Andrew Berg', 'Brian Berg']",,6.6,53,,0
83,,,,,Two scientists raise 3 children contrarily to their genetic tendencies to prove the ultimate power of nurture over nature.,,2018,196,13%,birthmarked,,3/30/2018,90,,,['Comedy'],['Vertical Entertainment'],"['Matthew Goode', 'Toni Collette', 'Fionnula Flanagan', 'Suzanne ClÈment']",[],[],,,['Emanuel Hoss-Desmarais'],"['Marc Tulin', 'Emanuel Hoss-Desmarais']",[],,4.8,39,,1
84,,,,,"A faithful wife, tired of standing by her devious husband, is enraged when it becomes clear she has been betrayed.",R,2018,"2,965",22%,acrimony,46323801,3/30/2018,120,20000000,6063050,['Thriller'],['Lionsgate'],"['Taraji P. Henson', 'Lyriq Bent', 'Crystle Stewart', 'Jazmyn Simon']","['violence', 'attempted murder', 'male nudity', 'female nudity', 'revenge']",[],"A faithful wife, tired of standing by her devious husband, is enraged when it becomes clear she has been betrayed.",Hell Hath No Fury,['Tyler Perry'],['Tyler Perry'],"['Ozzie Areu', 'Will Areu']",,5.3,32,,0
85,,,,1 win & 6 nominations.,"When the creator of a virtual reality world called the OASIS dies, he releases a video in which he challenges all OASIS users to find his Easter Egg, which will give the finder his fortune.",PG-13,2018,"155,791",74%,ready player one,582018455,3/29/2018,140,175000000,1677720,"['Sci-Fi', 'Adventure', 'Action']",['Warner Bros. Pictures'],"['Tye Sheridan', 'Olivia Cooke', 'Ben Mendelsohn', 'Lena Waithe']","['virtual reality', 'player', 'screenplay adapted by author', 'based on novel']",[],"In the year 2045, the real world is a harsh place. The only time Wade Watts (Tye Sheridan) truly feels alive is when he escapes to the OASIS, an immersive virtual universe where most of humanity spends their days. In the OASIS, you can go anywhere, do anything, be anyone-the only limits are your own imagination. The OASIS was created by the brilliant and eccentric James Halliday (Mark Rylance), who left his immense fortune and total control of the Oasis to the winner of a three-part contest he designed to find a worthy heir. When Wade conquers the first challenge of the reality-bending treasure hunt, he and his friends-aka the High Five-are hurled into a fantastical universe of discovery and danger to save the OASIS.",Break free,['Steven Spielberg'],"['Zak Penn', 'Ernest Cline']","['Bruce Berman', 'Donald De Line']",,7.7,64,,0
86,,,,,An ex-con struggling to readjust to life in his small town forms an intense bond with his former high school teacher.,NOT RATED,2018,989,95%,from the outside in,68492,3/27/2018,109,,7260048,['Drama'],['Duplass Brothers Productions'],"['Edie Falco', 'Jay Duplass', 'Kaitlyn Dever']","['title directed by female', 'title co written by female']",[],A glance at a woman's nightly routine after going through a traumatic event that resulted in fear and post traumatic stress disorder (PTSD).,One night can predict the rest of them...,['Lynn Shelton'],"['Jay Duplass', 'Lynn Shelton']","['Jonathan Caso', 'Jay Duplass', 'Mark Duplass']",,6.6,76,0.328875,0
87,,,,,"A young woman is involuntarily committed to a mental institution, where she is confronted by her greatest fear--but is it real or a product of her delusion?",R,2018,13677,79%,unsane,12351002,3/23/2018,97,1500000,7153766,"['Horror', 'Thriller']",['Fingerprint Releasing and Bleecker Street'],"['Joshua Leonard', 'Claire Foy', 'Sarah Stiles', 'Marc Kudisch']","['shot on phone', 'mental institution', 'psychiatric ward']",[],"A young woman is involuntarily committed to a mental institution, where she is confronted by her greatest fear--but is it real or a product of her delusion?",Is she or isn't she?,['Steven Soderbergh'],"['Jonathan Bernstein', 'James Greer']","['Corey Bayes', 'Dan Fellman', 'Joseph Malloch']",,6.5,63,,0
88,,,,,"Garden gnomes, Gnomeo & Juliet, recruit renowned detective Sherlock Gnomes to investigate the mysterious disappearance of other garden ornaments.",PG,2018,"4,033",29%,sherlock gnomes,88199110,3/23/2018,86,59000000,2296777,"['Comedy', 'Adventure', 'Animation']",['Paramount Pictures'],"['Kelly Asbury', 'Mary J. Blige', 'Emily Blunt', 'Julio Bonet']","['sherlock holmes character', 'romeo character', 'juliet character', 'sequel']",['Gnomeo & Juliet'],"Garden gnomes, Gnomeo & Juliet, recruit renowned detective Sherlock Gnomes to investigate the mysterious disappearance of other garden ornaments.",They're On A Mission To Bring Everyone Gnome Home.,['John Stevenson'],"['Kathy Greenberg', 'Kelly Asbury', 'Rob Sprackling', 'Emily Cook', 'John Smith', 'Steve Hamilton Shaw', 'Ben Zazove', 'Andy Riley', 'Kevin Cecil']","['David Furnish', 'Elton John']",,4.9,36,,0
89,,,,,The story covers Paul going from the most infamous persecutor of Christians to Jesus Christ's most influential apostle.,PG-13,2018,"3,115",42%,"paul, apostle of christ",22532426,3/23/2018,108,5000000,7388562,"['History', 'Drama']",['Affirm Films'],"['Jim Caviezel', 'James Faulkner', 'Olivier Martinez', 'Joanne Whalley']","['christianity', 'reference to paul the apostle', 'saint paul']",[],The story covers Paul going from the most infamous persecutor of Christians to Jesus Christ's most influential apostle.,Their Faith Challenged an Empire.,['Andrew Hyatt'],"['Terence Berden', 'Andrew Hyatt']","['Terence Berden', 'Jim Caviezel', 'Eric Groth']",,6.7,52,,0
90,,,,,"Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.",PG-13,2018,"56,253",43%,pacific rim: uprising,290061297,3/23/2018,111,150000000,2557478,"['Sci-Fi', 'Adventure', 'Action']",['Universal Pictures'],"['John Boyega', 'Scott Eastwood', 'Cailee Spaeny', 'Burn Gorman']","['sequel', 'mount fuji', 'robot', 'monster', 'giant robot']",['Pacific Rim'],"Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.",Rise up,['Steven S. DeKnight'],"['Steven S. DeKnight', 'Kira Snyder', 'Emily Carmichael', 'Travis Beacham', 'T.S. Nowlin']","['Jay Ashenfelter', 'John Boyega', 'Cale Boyter']",,5.7,44,,0
91,,,,,A 17-year-old girl suffers from a condition that prevents her from being out in the sunlight.,PG-13,2018,"6,436",17%,midnight sun,26028234,3/23/2018,91,2800000,4799066,"['Romance', 'Drama']",['Open Road Films'],"['Bella Thorne', 'Patrick Schwarzenegger', 'Rob Riggle', 'Quinn Shephard']","['father daughter relationship', 'boyfriend girlfriend relationship', 'seattle washington', '18 year old']",[],"Based on the Japanese film, Midnight Sun centers on Katie, a 17-year-old sheltered since childhood and confined to her house during the day by a rare disease that makes even the smallest amount of sunlight deadly. Fate intervenes when she meets Charlie and they embark on a summer romance.",Dreams Come True at Night.,['Scott Speer'],"['Eric Kirsten', 'Kenji Bando']","['Erika Abe', 'Devin Andre', 'David Boies']",,6.6,38,,0
92,,,,1 nomination.,The story of Swiss painter and sculptor Alberto Giacometti.,R,2018,"2,428",73%,final portrait,1599055,3/23/2018,90,,4494718,"['Comedy', 'Biography', 'Drama']",['Sony Pictures Classics'],"['Armie Hammer', 'Geoffrey Rush', 'ClÈmence PoÈsy', 'Tony Shalhoub']","['sculptor', 'painter', 'brother brother relationship', 'topless female nudity']",[],"In 1964, while on a short trip to Paris, the American writer and art-lover James Lord (Armie Hammer) is asked by his friend, the world-renowned artist Alberto Giacometti (Geoffrey Rush), to sit for a portrait. The process, Giacometti assures Lord, will take only a few days. Flattered and intrigued, Lord agrees. So begins not only the story of an offbeat friendship, but, seen through the eyes of Lord, an insight into the beauty, frustration, profundity and, at times, downright chaos of the artistic process. FINAL PORTRAIT is a portrait of a genius, and of a friendship between two men who are utterly different, yet increasingly bonded through a single, ever-evolving act of creativity. It is a film which shines a light on the artistic process itself, by turns exhilarating, exasperating and bewildering, questioning whether the gift of a great artist is a blessing or a curse.","In 1964, Artist Alberto Giacometti Asked Writer James Lord To Sit For A Portrait. He Said It Would Take Only One Day.",['Stanley Tucci'],['Stanley Tucci'],"['Nik Bower', 'Michael Constable']",,6.3,70,,0
93,,,,,,,2018,,,cold november,0,3/23/2018,91,,4712516,"['Family', 'Drama']","['Pollywogs Films', 'Kjax', 'Mama Bear Studios']",[],[],[],"On the cusp of womanhood, 12-year-old Florence goes on her first deer hunt, a traditional rite-of- passage in her matriarchal family.",,[],[],[],5.5,,,1.273142,1
94,,,,,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.",PG-13,2018,"98,697",49%,tomb raider,273521715,3/16/2018,118,94000000,1365519,"['Adventure', 'Action', 'Drama']",['Warner Bros. Pictures'],"['Alicia Vikander', 'Dominic West', 'Walton Goggins', 'Daniel Wu']","['jungle', 'lara croft', 'action heroine', 'based on video game', 're boot']",[],"Lara Croft is the fiercely independent daughter of an eccentric adventurer who vanished when she was scarcely a teen. Now a young woman of 21 without any real focus or purpose, Lara navigates the chaotic streets of trendy East London as a bike courier, barely making the rent, and takes college courses, rarely making it to class. Determined to forge her own path, she refuses to take the reins of her father's global empire just as staunchly as she rejects the idea that he's truly gone. Advised to face the facts and move forward after seven years without him, even Lara can't understand what drives her to finally solve the puzzle of his mysterious death. Going explicitly against his final wishes, she leaves everything she knows behind in search of her dad's last-known destination: a fabled tomb on a mythical island that might be somewhere off the coast of Japan. But her mission will not be an easy one; just reaching the island will be extremely treacherous. Suddenly, the stakes couldn't ...",Her legend begins,['Roar Uthaug'],"['Geneva Robertson-Dworet', 'Evan Daugherty', 'Alastair Siddons']","['Genevieve Hofmeyr', 'Noah Hughes']",,6.4,48,,0
95,,,,,"Simon Spier keeps a huge secret from his family, his friends, and all of his classmates: he's gay. When that secret is threatened, Simon must face everyone and come to terms with his identity.",PG-13,2018,"44,980",91%,"love, simon",62926341,3/16/2018,110,17000000,5164432,"['Romance', 'Comedy', 'Drama']",['20th Century Fox'],"['Nick Robinson', 'Jennifer Garner', 'Josh Duhamel', 'Katherine Langford']","['gay', 'based on novel', 'gay interest', 'closeted homosexual']",[],"A young coming-of-age tale about a teenage boy, Simon Spier, goes through a different kind of Romeo and Juliet story. Simon has a love connection with a boy, Blue, by email, but the only problem is that Simon has no idea who he's talking to. Simon must discover who that boy is--who Blue is. Along the way, he tries to find himself as well. ","Dear Moviegoers, Please form a line at concessions. It doesn't have to be straight. Love, Simon",['Greg Berlanti'],"['Elizabeth Berger', 'Isaac Aptaker', 'Becky Albertalli']","['Timothy Bourne', 'Marty Bowen']",,7.8,72,,0
96,,,,2 wins.,"Hank, a solitary man living a dull existence in the sleepy, Southern town raises eyebrows when he develops a questionable relationship with Josie, a recently transplanted high school student.",,2018,537,,josie,,3/16/2018,100,,,"['Thriller', 'Drama']",[],"['Sophie Turner', 'Dylan McDermott', 'Daeg Faerch', 'Jack Kilmer']",[],[],,,['Eric England'],['Anthony Ragnone II'],[],,4.6,31,,1
97,,,,,"The inspiring and unknown true story behind MercyMe's beloved, chart topping song that brings ultimate hope to so many is a gripping reminder of the power of true forgiveness.",PG,2018,"6,979",70%,i can only imagine,85371239,3/16/2018,110,7000000,6450186,"['Family', 'Drama']",['Lionsgate and Roadside Attractions'],"['Dennis Quaid', 'J. Michael Finley', 'Brody Rose', 'Trace Adkins']","['song', 'christianity', 'religion', 'based on true story', 'abusive father']",[],"The inspiring and unknown true story behind MercyMe's beloved, chart topping song that brings ultimate hope to so many is a gripping reminder of the power of true forgiveness.",Based on the untold true story of the multi-platinum song that inspires millions.,"['Jon Erwin', 'Andrew Erwin']","['Jon Erwin', 'Alex Cramer', 'Brent McCorkle']","['Cindy Bond', 'Scott Brickell']",,7.4,29,,0
98,,,,1 nomination.,"A sexually curious teen forms an unorthodox kinship with her mentally unstable stepbrother.
",R,2018,"2,228",51%,flower,380171,3/16/2018,94,500000,2582784,"['Comedy', 'Drama']","['Diablo Entertainment', 'Rough House Pictures']","['Zoey Deutch', 'Adam Scott', 'Kathryn Hahn']",[],[],"Rebellious, quick-witted Erica Vandross is a 17-year-old firecracker living with her single mom, Laurie, and her mom's new boyfriend, Bob, in L.A.'s San Fernando Valley. When Bob's mentally unbalanced son, Luke, arrives from rehab to live with the family, Erica finds her domestic and personal life overwhelmed. With Luke and her sidekicks Kala and Claudine in tow, Erica acts out by exposing a high school teacher's dark secret.",Bad decisions. Good intentions.,['Max Winkler'],['Alex McAulay'],"['Shaul Dina', 'Dustin Duke Dlouhy']",7.2,5.9,45,4.555926,0
99,,,,,"When political turmoil forces a British-Caribbean dictator to flee his island nation, he seeks refuge and hides with a rebellious teenage girl in suburban America, and ends up teaching the young teen how to start a revolution and overthrow the ""mean girls"" in her high school.",NOT RATED,2018,"1,616",14%,dear dictator,9765,3/16/2018,90,6700000,5779540,['Comedy'],['Cinedigm'],"['Michael Caine', 'Odeya Rush', 'Katie Holmes', 'Seth Green']","['garage', 'armband', 'high school', 'mother']",[],"When political turmoil forces a British-Caribbean dictator to flee his island nation, he seeks refuge and hides with a rebellious teenage girl in suburban America, and ends up teaching the young teen how to start a revolution and overthrow the ""mean girls"" at her high school.",,"['Lisa Addario', 'Joe Syracuse']","['Lisa Addario', 'Joe Syracuse']","['Lisa Addario', 'Mary Aloe', 'Robert Ogden']",,4.7,44,,0
100,,,,,"Inspired by the true events of the 1976 hijacking of an Air France flight en route from Tel Aviv to Paris, and the most daring rescue mission ever attempted.",PG-13,2018,"4,304",25%,7 days in entebbe,9189516,3/16/2018,107,,5466186,"['History', 'Crime', 'Drama']",['Focus Features'],"['Rosamund Pike', 'Daniel Br¸hl', 'Eddie Marsan', 'Kamil Lemieszewski']","['operation thunderbolt', 'entebbe uganda', 'hostage situation', 'based on real person']",[],"In July 1976, an Air France flight from Tel-Aviv to Paris via Athens was hijacked and forced to land in Entebbe, Uganda. The Jewish passengers were separated and held hostage in demand to release many terrorists held in Israeli prisons. After much debate, the Israeli government sent an elite commando unit to raid the airfield and release the hostages.",1976. A Flight From Israel To Paris Was Hijacked. What Happened Next Changed The Course Of History.,['Jose Padilha'],['Gregory Burke'],"['Tim Bevan', 'Jo Burn', 'Liza Chasin']",,5.7,49,,0
101,,,,,,,2018,,,"westwood: punk, icon, activist",0,3/9/2018,78,,4378628,['Documentary'],"['Sharp House', 'Finished Films']",[],[],[],"The remarkable story of iconoclastic fashion designer Vivienne Westwood as she fights to maintain her brand‚Äôs integrity, her principles and her legacy.",,[],[],[],7,,,2.803756,1
102,,,,1 win & 7 nominations.,"Two upper-class teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart. Together, they hatch a plan to solve both of their problems-no matter what the cost.",R,2018,"11,912",86%,thoroughbreds,2902360,3/9/2018,92,5000000,5649108,"['Thriller', 'Drama']",['Focus Features'],"['Olivia Cooke', 'Anya Taylor-Joy', 'Anton Yelchin', 'Kaili Vernoff']","['rich girl', 'female best friends', 'female protagonist', 'lack of empathy']",[],"Two upper-class teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart. Together, they hatch a plan to solve both of their problems-no matter what the cost.",Good Breeding Gone Bad,['Cory Finley'],['Cory Finley'],"['Declan Baldwin', 'B. Ted Deiker', 'Andrew Duncan']",,6.9,75,,0
103,,,,,A family of four staying at a secluded mobile home park for the night are stalked and then hunted by three masked psychopaths.,R,2018,"12,244",38%,the strangers: prey at night,29736149,3/9/2018,85,5000000,1285009,['Horror'],['Aviron Pictures'],"['Christina Hendricks', 'Bailee Madison', 'Martin Henderson', 'Emma Bellomy']","['sequel', 'american horror', 'american cinema', 'violence', 'extreme gore']",[],"A family's road trip takes a dangerous turn when they arrive at a secluded mobile home park to stay with some relatives and find it mysteriously deserted. Under the cover of darkness, three masked psychopaths pay them a visit to test the family's every limit as they struggle to survive.",Let us prey,['Johannes Roberts'],"['Bryan Bertino', 'Ben Ketai']","['Bryan Bertino', 'Alastair Burlingham', 'Brett Dahl']",,5.3,48,,0
104,,,,Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,A runaway couple go on an unforgettable journey in the faithful old RV they call The Leisure Seeker.,R,2018,"2,414",36%,the leisure seeker,18735675,3/9/2018,112,,3741632,"['Comedy', 'Adventure', 'Drama']","['Indiana Production Company', 'Bac Films', 'Rai Cinema']","['Helen Mirren', 'Donald Sutherland', 'Janel Moloney', 'Joshua Mikel']","['singing in a car', 'recreational vehicle', 'road trip', 'road movie']",[],"A runaway couple go on an unforgettable journey in the faithful old RV they call The Leisure Seeker, traveling from Boston to The Ernest Hemingway Home in Key West. They recapture their passion for life and their love for each other on a road trip that provides revelation and surprise right up to the very end.",A Once in a Lifetime Roadtrip They Will Never Forget,['Paolo Virzi'],"['Francesco Piccolo', 'Paolo Virzi', 'Stephen Amidon', 'Michael Zadoorian', 'Francesca Archibugi']","['Elisabetta Boni', 'Ilaria Castiglioni', 'Marco Cohen']",,6.6,45,,0
105,,,,,"After the end of Apartheid, Archbishop Desmond Tutu meets with a brutal murderer seeking redemption.",R,2018,661,55%,the forgiven,23284,3/9/2018,115,15000000,2249081,['Thriller'],"['Light and Dark Films', 'Jeff Rice Films']","['Forest Whitaker', 'Eric Bana', 'Jeff Gum', 'MornÈ Visser']","['murderer', 'archbishop', 'antichrist', 'killer']",[],"After the end of Apartheid, Archbishop Desmond Tutu meets with a brutal murderer seeking redemption.",Racist. Prisoner. Murderer. Child of God.,['Roland Joffe'],"['Michael Ashton', 'Roland Joffe']","['Tannaz Anisi', 'Kim Ashton', 'Craig Baumgarten']",,5.6,41,,0
106,,,,Nominated for 2 BAFTA Film Awards. Another 8 wins & 14 nominations.,Follows the Soviet dictator's last days and depicts the chaos of the regime after his death.,R,2018,"39,137",96%,the death of stalin,19966405,3/9/2018,107,,4686844,['Comedy'],['IFC Films'],"['Steve Buscemi', 'Jeffrey Tambor', 'Olga Kurylenko', 'Tom Brooke', 'Paddy Considine', 'Justin Edwards']","['satire', 'russia', 'death', 'black comedy']",[],"In early-1953 Moscow, under the Great Terror's heavy cloak of state paranoia, the ever-watchful Soviet leader, Joseph Stalin, collapses unexpectedly of a brain haemorrhage. Inevitably, when his body is discovered in the following morning, a frenetic surge of raw panic spreads like a virus in the senior members of the Council of Ministers, as they scramble to maintain order, weed out the competition, and, ultimately, take power. But in the middle of a gut-wrenching roller-coaster of incessant plotting, tireless machinations, and frail allegiances, absolutely no one is safe; not even the feared chief of the secret police, Lavrenti Beria. In the end, who will prevail after the death of Stalin?","In the Kremlin, no one can hear you scheme.",['Armando Iannucci'],"['Thierry Robin', 'Armando Iannucci', 'David Schneider', 'Ian Martin', 'Peter Fellows', 'Fabien Nury']","['Jean-Christophe Colson', 'Giles Daoust', 'Gaetan David']",,7.2,88,,0
107,,,,,"GRINGO, a dark comedy mixed with white-knuckle action and dramatic intrigue, explores the battle of survival for businessman Harold Soyinka (David Oyelowo) when he finds himself crossing the line from law-abiding citizen to wanted criminal.",R,2018,"10,237",41%,gringo,11001627,3/9/2018,111,,3721964,"['Comedy', 'Crime', 'Action']",['Amazon Studios and STX Entertainment'],"['Joel Edgerton', 'Charlize Theron', 'David Oyelowo', 'Thandie Newton']","['american abroad', 'american in mexico', 'drug kingpin', 'drug cartel']",[],"An exhilarating mix of dark comedy, white-knuckle action and dramatic intrigue, Gringo joyrides into Mexico, where mild-mannered businessman Harold Soyinka (David Oyelowo) finds himself at the mercy of his back-stabbing business colleagues back home, local drug lords and a morally conflicted black-ops mercenary. Crossing the line from law-abiding citizen to wanted criminal, Harold battles to survive his increasingly dangerous situation in ways that raise the question: Is he out of his depth - or two steps ahead? ","An American Corporation, The Mexican Cartel, Chances Are This Won't End Well.",['Nash Edgerton'],"['Anthony Tambakis', 'Matthew Stone']","['A.J. Dix', 'Nash Edgerton', 'Trish Hofmann']",,6.1,46,,0
108,,,,,A war criminal in hiding forms a relationship with his only connection to the outside world - his maid.,,2018,569,33%,an ordinary man,,3/9/2018,90,,,"['Thriller', 'War', 'Drama']",['Saban Films'],"['Ben Kingsley', 'Hera Hilmar', 'Peter Serafinowicz', 'Robert Blythe']",[],[],,,['Brad Silberling'],['Brad Silberling'],[],,5.2,,,1
109,,,,1 win.,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",PG,2018,"19,944",40%,a wrinkle in time,133381767,3/9/2018,109,103000000,1620680,"['Adventure', 'Family', 'Fantasy']",['Walt Disney Pictures'],"['Storm Reid', 'Oprah Winfrey', 'Reese Witherspoon', 'Mindy Kaling']","['space time', 'based on novel', 'child prodigy', 'scientist', 'teenager']",[],"Following the discovery of a new form of space travel as well as Meg's father's disappearance, she, her brother, and her friend must join three magical beings - Mrs. Whatsit, Mrs. Who, and Mrs. Which - to travel across the universe to rescue him from a terrible evil.",Be a warrior,['Ava DuVernay'],"['Jennifer Lee', 'Jeff Stockwell', ""Madeleine L'Engle""]","['Adam Borba', 'Catherine Hand', 'Douglas Merrifield']",,4.3,53,,0
110,,,,,Infamous killer doll Robert does battle with Hitler's henchmen aboard a train in Nazi Germany.,,2018,239,,the revenge of robert the doll,,3/6/2018,80,,,['Horror'],[],"['Lee Bane', 'Harriet Rees', 'Judith Haley', 'Eloise Juryeff']",[],[],,,['Andrew Jones'],['Andrew Jones'],[],,3.1,,,1
111,,,,,"The all-new series casts a spotlight on the elite crews assembled to keep the nation's critical freight and passenger trains rolling during the winter months by battling deadly avalanches, ...",,2018,18,,rocky mountain railroad,,3/5/2018,,,,['Reality-TV'],[],"['Chris Cobain', 'Chad Deschamps', 'Derek Moore', 'John Popplewell']",[],[],,,[],[],[],,7.6,,,1
112,,,,,,,2018,,,super november,0,3/3/2018,112,,793879,"['Romance', 'Comedy']",['14c Studio'],[],[],[],"Filmed on the kind of budget that makes shoestring seem extravagant, Super November is a hugely ambitious mixture of mumblecore-style romantic comedy and Orwellian dystopia. Clydebank librarian Josie (Josie Long) is all loved up and has found her soulmate in the equally besotted Mikey (Sean Biggerstaff). Six months later, the bubble has burst and things are very different, as the country has plunged into a political crisis, there is civil unrest on the streets and normality is a distant memory. Welcome to the harsh, fast changing landscape of the real world.","Welcome to the harsh, fast changing landscape of the real world.",[],[],[],,,,0.488535,1
113,,,,,"Sidney Hall finds accidental success and unexpected love at an early age, then disappears without a trace.",R,2018,494,9%,the vanishing of sidney hall,,3/2/2018,119,,,"['Mystery', 'Drama']",['A24 and DIRECTV'],"['Michelle Monaghan', 'Elle Fanning', 'Logan Lerman', 'Kyle Chandler']",[],[],,,['Shawn Christensen'],"['Jason Dolan', 'Shawn Christensen']",[],,6.8,18,,1
114,,,,,A cynical college professor takes a keen interest in a talented young writing student.,R,2018,140,51%,submission,39985,3/2/2018,106,,2707810,['Drama'],"['Mighty Engine', 'Olive Productions']","['Stanley Tucci', 'Addison Timlin', 'Kyra Sedgwick']","['college', 'college professor', 'student', 'teacher student relationship', 'woman']",[],A cynical college professor takes a keen interest in a talented young writing student.,He read her story. Then he became part of it.,['Richard Levine'],"['Richard Levine', 'Francine Prose']","['Wren Arthur', 'Ged Dickersin', 'Jared Goldman']",,5.4,52,4.429488,0
115,,,,,"Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations.",R,2018,"82,237",47%,red sparrow,151304465,3/2/2018,140,69000000,2873282,"['Thriller', 'Mystery', 'Drama']",['Twentieth Century Fox'],"['Jennifer Lawrence', 'Joel Edgerton', 'Matthias Schoenaerts', 'Charlotte Rampling']","['female nudity', 'female assassin', 'spy', 'sex scene']",[],"A young Russian intelligence officer is assigned to seduce a first-tour CIA agent who handles the CIA's most sensitive penetration of Russian intelligence. The two young officers collide in a charged atmosphere of trade-craft, deception, and inevitably forbidden passion that threatens not just their lives but the lives of others as well.",I know your secrets,['Francis Lawrence'],"['Justin Haythe', 'Jason Matthews']","['Garrett Basch', 'Peter Chernin', 'Jeffrey Harlacker']",,6.6,53,,0
116,,,,,"Dr. Paul Kersey is an experienced trauma surgeon, a man who has spent his life saving lives. After an attack on his family, Paul embarks on his own mission for justice.",R,2018,"26,670",18%,death wish,48578424,3/2/2018,107,30000000,1137450,"['Crime', 'Action', 'Drama']",['MGM'],"['Bruce Willis', ""Vincent D'Onofrio"", 'Elisabeth Shue', 'Camila Morrone']","['remake', 'paul kersey character', 'vigilante', 'brother', 'detective']",[],"Dr. Paul Kersey (Bruce Willis) is a surgeon who only sees the aftermath of his city's violence as it's rushed into his ER -until his wife (Elisabeth Shue) and college-age daughter (Camila Morrone) are viciously attacked in their suburban home. With the police overloaded with crimes, Paul, burning for revenge, hunts for his family's assailants to deliver justice. As the anonymous slayings of criminals grabs the media's attention, the city wonders if this deadly avenger is a guardian angel...or a grim reaper. Fury and fate collide in the intense action-thriller Death Wish.",How Far Would You Go To Protect Your Family?,['Eli Roth'],"['Joe Carnahan', 'Wendell Mayes', 'Brian Garfield']","['Roger Birnbaum', 'Mark Cotone', 'Stephen Eads']",,6.4,31,,0
117,,,,,,,2018,,,the kingdom: how fungi made our world,0,3/1/2018,58,,,['Documentary'],"['Real To Reel', 'Curiosity Stream', 'Smith and Nasht', 'CBC']",[],[],[],"You find fungi in Antarctica and in nuclear reactors. They live inside your lungs and your skin is covered with them. Fungi are the most under appreciated and unexplained organisms, yet they could cure you from smallpox and turn cardboard boxes into forests. They could even transform Mars into Eden. There are vastly more fungi species than plants and each and every one of them play a crucial role in life‚Äôs support systems. Join us on a journey into the mysterious world of Fungi to witness their beauty, unravel their mysteries and discover how this secret kingdom is essential to life on Earth, and may in fact hold the key to our future.","Some fungi will save us, others will threaten us and we are just beginning to understand which is which.",[],[],[],,,,0.524,1
